gene	log2FC	p	padj	n
XLOC_012586	-0.60958822320298	0.0238200921451916	0.0825915224499452	16
PHTF1	0.381581279120975	0.0238234015957256	0.0825915224499452	16
PLA2G5	1.45877946201654	0.023824873714208	0.0825915224499452	16
LOC100133445	-1.44304955287602	0.0238399245107093	0.0826235890671391	16
RPS26	-0.483712867414938	0.0238416803836552	0.0826235890671391	16
XLOC_001489	1.5002582133304	0.0238418504985819	0.0826235890671391	16
RAG2	-0.514952161667295	0.0238485692775789	0.0826379458225027	16
LPHN1	1.06838245306835	0.0238688736979223	0.0826993701511338	16
XLOC_004286	-0.90021748336673	0.0238819746045597	0.0827207106080994	16
KLC1	0.461253749436135	0.0238825931890632	0.0827207106080994	16
XLOC_001835	-0.483750527404172	0.0238827767039667	0.0827207106080994	16
UBXN6	0.206547550071859	0.023885347330512	0.0827207106080994	16
SNORA60	0.35322202131358	0.0238902941263075	0.0827289114391133	16
SIGLEC12	0.194587226430678	0.0238971399393379	0.0827436858342105	16
SPATA9	1.20203347467353	0.0239038636411222	0.0827580342766243	16
LOC340239	-0.979645120570329	0.0239330661806194	0.0828476004365407	16
XLOC_005981	-0.76527562515367	0.023934899028861	0.0828476004365407	16
XLOC_l2_000092	1.05944110353333	0.0239437748944553	0.0828693816608185	16
HIST1H2AH	-0.909011221719813	0.0239603549289619	0.0829132615176839	16
LOC100132330	-0.818566634324058	0.0239616224292534	0.0829132615176839	16
LPHN3	-1.74907209982343	0.0239830062313847	0.0829783045624267	16
SMARCD2	0.249536937473008	0.0239877449941695	0.0829855081291955	16
XLOC_l2_010586	0.473696128771187	0.0239904609697471	0.0829855081291955	16
XLOC_004272	0.337703994370546	0.0239928487499467	0.0829855081291955	16
CTNNA2	0.421193361942848	0.0240002544546843	0.083002173663893	16
LOC100507047	1.41437599052642	0.0240077787628424	0.083016324639041	16
LTB	-2.01261222626601	0.0240095218204808	0.083016324639041	16
HMGA1P4	-0.592778289167215	0.0240203701510524	0.0830448835484171	16
C10orf92	0.707851799178275	0.0240251728508837	0.0830525371827962	16
SSBP1	-0.47640431208343	0.0240325999603573	0.0830692605029912	16
CTBS	-0.632102917624945	0.0240477083226822	0.0831106988595214	16
XLOC_009313	-0.940094165135819	0.0240557174777216	0.0831106988595214	16
XLOC_l2_003903	-0.503431937178201	0.0240566539952567	0.0831106988595214	16
CMTM1	-0.529242243556416	0.0240572598484648	0.0831106988595214	16
FLJ33534	0.750120419777327	0.0240575420701221	0.0831106988595214	16
DYDC2	-1.44406160824422	0.0240806977051376	0.0831743709713355	16
C6orf170	0.879507413727659	0.0240811582787333	0.0831743709713355	16
SUZ12	0.299144137336007	0.0240978420935152	0.0832230352416804	16
GYG1	0.662352408632671	0.0241139530445808	0.0832697108363995	16
AKR7A2	0.378441637780729	0.0241201897930836	0.0832822826996148	16
LOC100505635	0.658083703470853	0.0241271488333745	0.0832973455203028	16
LOC100505679	-0.304638325164908	0.0241336164979492	0.0833003130086983	16
XLOC_l2_003877	0.910885571935307	0.0241341234848087	0.0833003130086983	16
TYR	0.355071210535591	0.0241357982984991	0.0833003130086983	16
ACER2	-0.449585878450621	0.0241390124197847	0.0833024438927165	16
ULK1	0.686201229467791	0.0241736241043243	0.0834129139794261	16
MED21	-0.299884073056903	0.0241821774888876	0.0834258364192126	16
XLOC_009109	1.04531716279554	0.0241825702263796	0.0834258364192126	16
FAM58A	-0.284729298820566	0.024192100740544	0.0834497410491023	16
MARK2P9	0.911296151585766	0.0242016234497169	0.0834736136186345	16
XLOC_005336	0.199624542065587	0.0242650897131004	0.0836835173077038	16
CYP2S1	-1.43329189900988	0.0242735899987258	0.0837031550218859	16
UBASH3B	-0.765296934017518	0.0242760023168213	0.0837031550218859	16
ABLIM2	-1.92129765857525	0.0242812911453305	0.0837123933307042	16
TBX2	-1.06037198265362	0.0242919277244941	0.0837400646251634	16
XLOC_009343	-0.615284909499775	0.0243072237678858	0.0837837905311891	16
SIRT2	0.21029244842221	0.0243133592450443	0.0837959351720047	16
LCE3A	1.31053734580763	0.0243321659003482	0.0838517436978377	16
LOC100128023	0.137435696458335	0.0243480459818403	0.0838943679154562	16
PLS3	0.876375732588826	0.0243497649520204	0.0838943679154562	16
XLOC_013775	0.343752581282753	0.0243549118386439	0.0839030897534036	16
XLOC_004714	0.541348922343776	0.024363281665263	0.0839229116097538	16
CFI	2.3523587462236	0.0243718301012818	0.0839433443900709	16
KGFLP1	1.28028523716957	0.0243923555216569	0.0840009267607965	16
HIST1H4G	-1.09528455278327	0.0243961931318688	0.0840009267607965	16
ZSCAN29	0.397519798184983	0.0243964038226415	0.0840009267607965	16
DOC2B	-1.02839892884187	0.0244093886590503	0.0840352869934904	16
HYDIN2	1.88933542994822	0.0244116221786888	0.0840352869934904	16
FAM107A	-2.1571875720039	0.024456781807806	0.0841817124886713	16
PALM	1.63236618964567	0.0244645769197478	0.0841963462378283	16
C17orf82	-0.797111795121723	0.0244662824073889	0.0841963462378283	16
SASH1	1.00245826915757	0.0244715365712474	0.084196850061217	16
LOC100505786	-1.25776960178808	0.0244716779916081	0.084196850061217	16
SERAC1	-0.850620087257021	0.0244879031183899	0.0842436388244449	16
XLOC_004738	0.112679099805297	0.0244938108445103	0.0842491553981247	16
BCAS2	0.242000755148299	0.0244947591146605	0.0842491553981247	16
TTTY15	0.51681390167295	0.024500550208415	0.08426003973906	16
SLC25A17	0.253465501322604	0.0245245381825019	0.0843334960761777	16
XLOC_000897	-0.331082067436281	0.0245381754055495	0.0843712519513229	16
LY6G6C	0.486338363829367	0.0245407778041706	0.0843712519513229	16
IFT46	0.272540838619188	0.0245456760412505	0.0843790492288164	16
PIDD	0.561025950768084	0.0245526135434798	0.0843938543313866	16
AUTS2	0.79392915203438	0.0245964387079314	0.084535435370735	16
TMOD3	-0.399535432299747	0.0246199311482974	0.0846071120768486	16
IGFBP4	-1.29889597443077	0.0246248023815205	0.0846147879604945	16
Q89B38	-0.936843849008908	0.024640362023272	0.0846591853600264	16
XLOC_007402	0.53751379138747	0.0246482667097299	0.0846744489584909	16
APOPT1	-0.31085322341539	0.024651931670275	0.0846744489584909	16
TMEM117	0.80974584731712	0.0246527229823038	0.0846744489584909	16
XLOC_004412	0.857970794444198	0.0246592626009934	0.084682370154929	16
A2M	1.57424805620932	0.024660308665441	0.084682370154929	16
LOC100129324	-1.13174686573218	0.024667613866826	0.084695679267282	16
XLOC_007502	0.638099373993007	0.0246694646843355	0.084695679267282	16
XLOC_013015	-0.293760194061073	0.0246775066019577	0.0847142227705514	16
COQ9	0.302747678458399	0.0246814544583941	0.084718627529689	16
VLDLR	1.11031247518883	0.0246840714314216	0.084718627529689	16
XLOC_001873	0.832787428549261	0.0246888695203124	0.0847260306174178	16
FGD2	-0.840737341376254	0.024706405443512	0.0847771405099866	16
ATP6V1E1	0.320366797038763	0.0247148820353069	0.0847971567585718	16
XLOC_006319	1.45688245074049	0.024717918847592	0.0847985067512301	16
RPS18	-0.134588202761385	0.0247391892852932	0.0848624029375753	16
DLC1	-0.6589989805292	0.0247704521247403	0.084952333749523	16
CXorf64	-0.909343902931607	0.0247719823650238	0.084952333749523	16
SPRED3	1.01950555692759	0.0247733504434784	0.084952333749523	16
YTHDC1	0.657580788260509	0.0247800383767393	0.0849661854559425	16
ANKRD43	-1.06281937400333	0.024807959895493	0.0850528324727388	16
ACTA1	1.69116923968796	0.0248181606313713	0.0850787126580884	16
XLOC_013792	-0.566984188871079	0.0248282282307714	0.085104130958772	16
XLOC_006244	0.623364779345857	0.0248581607515765	0.0851976278750612	16
LOC100288368	0.837098735293792	0.0248612127399091	0.0851989856528452	16
LOC100506030	0.185001909118969	0.0248684204219177	0.0852127214374901	16
BOD1	-0.296019533279747	0.0248705333796515	0.0852127214374901	16
XLOC_l2_011095	-0.509537433412838	0.0248783688620335	0.0852304648754842	16
SLC3A2	0.498816267223817	0.0248830943828686	0.0852375512869647	16
PRDX5	0.254440884390871	0.0249078558673557	0.0853099005820035	16
SHISA5	-0.341851153278819	0.0249099404142925	0.0853099005820035	16
TCEA2	-0.589452577134064	0.0249121929130988	0.0853099005820035	16
ACPL2	1.02367096424625	0.0249206462935535	0.085329739897235	16
NF1P2	-0.375225487162593	0.0249326128883668	0.0853616031439497	16
C14orf34	1.86938865921702	0.0249423249610209	0.0853857416230445	16
SLC29A4	-0.687939864567153	0.0249486037672511	0.0853981230103943	16
DSC3	1.12670213893291	0.0249790225413181	0.0854931231329866	16
GDF7	-0.673354791997723	0.0250073873601928	0.0855765595208653	16
SUPT3H	0.797274981661463	0.0250087358325471	0.0855765595208653	16
XLOC_004673	-0.670452454366464	0.0250116044546298	0.0855772473234346	16
XLOC_l2_004050	0.294685705197482	0.025016657481019	0.0855849350415559	16
SLC30A7	-0.329176725763198	0.025019187057971	0.0855849350415559	16
FAF1	0.272209145399304	0.0250351571301002	0.085630434026401	16
IFI44L	1.71791653238423	0.025064127589111	0.0857203851874927	16
FBXL17	0.458379131860886	0.0250891551737093	0.0857905589189748	16
ZNF211	0.446718445045765	0.0250917326729308	0.0857905589189748	16
LOC100507127	-2.22465526554165	0.0250945732999114	0.0857905589189748	16
CD2AP	0.472388720225906	0.0250953430453759	0.0857905589189748	16
XLOC_005034	0.191452521055827	0.0251156822919738	0.0858509417076739	16
OR7D2	-0.743722359846169	0.0251361920112599	0.08591155957906	16
XLOC_011573	0.795687935398437	0.0251387721249575	0.08591155957906	16
XLOC_006753	0.490237231547924	0.0251419763452447	0.0859133576007082	16
CIDEA	-0.838262202831437	0.0251685754831401	0.085995090158604	16
PCDHA5	-0.812689257713512	0.0251723723149977	0.0859972954392443	16
SLC2A1	-0.966866167495281	0.0251745823400855	0.0859972954392443	16
P4HB	-0.318034898270277	0.0252069673098623	0.0860987554621363	16
SLA	-2.5842616058612	0.0252176840959378	0.0861261903329804	16
ZDHHC11	1.09323579063834	0.0252206543988978	0.0861271655436067	16
LOC100192378	0.161905526788153	0.0252314863617313	0.0861549848306908	16
XLOC_005316	0.106742120390349	0.0252733691574992	0.0862888125343311	16
SLC4A1AP	0.226746010580232	0.0252820501379985	0.0863019285012805	16
LOC100128482	0.347329460526533	0.0252825911488477	0.0863019285012805	16
EMR2	-2.75585879489099	0.0252889515279579	0.0863144552629948	16
XLOC_002654	-0.784644156143896	0.025293204704843	0.0863197879714215	16
ANKRD27	0.325295878490534	0.0253184766307295	0.0863968439861507	16
PPP1R3G	-0.634055364496798	0.025321778913187	0.0863989223074917	16
LOC100507747	0.24815715893826	0.0253269420156105	0.0864073487036888	16
GDAP2	0.213477553465943	0.0253468316009984	0.0864566672181629	16
LOC284581	0.369647533790918	0.0253475267626809	0.0864566672181629	16
XLOC_000498	-1.34752256269806	0.0253494829131559	0.0864566672181629	16
MFAP2	-1.17010020869453	0.0253637663423948	0.0864961862723532	16
FAM83H	0.734369277667363	0.0253684700130888	0.0865030312521142	16
XLOC_002871	0.342708176719691	0.0253748819614053	0.0865156991520757	16
PAEP	-2.07038378997365	0.0253826118241335	0.0865237383159618	16
XLOC_011034	-0.60108052656758	0.0253843270462074	0.0865237383159618	16
FARP1	-0.62873828010994	0.0253853312041718	0.0865237383159618	16
STAC	1.31798273949368	0.0253900663863648	0.086530684125633	16
OR4N3P	0.64470879678356	0.0254036434134083	0.0865677587319034	16
CLMP	0.909050625178885	0.0254077142026817	0.0865724345854518	16
TTTY14	-0.502711228603527	0.0254316188600157	0.0866446827771139	16
ESCO1	0.409990167297284	0.0254440589911593	0.0866778605114569	16
HCAR1	0.515586402593786	0.0254747552133871	0.0867732158893033	16
XLOC_008779	0.269080798043319	0.0254806139918202	0.0867839576236958	16
PARP3	0.682079785272674	0.0255081855826285	0.0868686404979534	16
RNF39	-1.37927296904241	0.0255121342879212	0.0868693335142281	16
CCT6A	0.384043398756842	0.0255138048744095	0.0868693335142281	16
GPRC5C	1.42468809266892	0.0255196828612503	0.0868801258822997	16
ACOT11	1.24056656746468	0.0255350931725079	0.0869233647043773	16
MRPL47	-0.337864135678682	0.02553791612945	0.0869237506029449	16
CYP2W1	0.260721615328015	0.0255436376084979	0.0869340011118833	16
TLCD1	-0.653361435406365	0.0255527270814616	0.0869557107004656	16
CRIPAK	0.632720165286501	0.0255814538564193	0.0870442341656693	16
AMZ2P1	-0.380073159216791	0.0256066572306409	0.0871172021255184	16
OTP	-0.964642860862801	0.0256089055168897	0.0871172021255184	16
NFYC	-0.28744306415011	0.0256110453006784	0.0871172021255184	16
XLOC_002419	0.771562183129864	0.0256249454808534	0.0871552428992555	16
TRPV4	0.69490506623745	0.0256389121812384	0.087189620989396	16
LOC100507445	1.1392152944808	0.0256404889156472	0.087189620989396	16
NUDT4	-0.469551228384263	0.0256523866462816	0.0872163817034966	16
PNO1	0.45707863240789	0.0256537960646569	0.0872163817034966	16
RPP30	0.397280602763857	0.0256603423477696	0.0872293930821712	16
MASTL	0.800924487252089	0.0256649598930438	0.0872358458750632	16
AGL	0.325616593918765	0.0256863892825873	0.0872994351292935	16
FTSJD1	-0.298035628423024	0.025689177477517	0.0872996624447824	16
RNF121	-0.511261719969394	0.0256977649510069	0.0873195953424743	16
XLOC_011397	-0.837639944925584	0.02570418729435	0.0873321678037224	16
XLOC_008998	-0.855126918797918	0.0257258747552767	0.0873965966482342	16
RHOU	1.76503234654362	0.0257291062708336	0.0873983194799174	16
OR3A4P	-0.967836064552633	0.0257432055266759	0.0874339279278758	16
TAAR1	0.10309186226918	0.0257450400002093	0.0874339279278758	16
LRFN4	0.615108890487594	0.0257582301572425	0.0874694636862856	16
LTF	1.24887562455042	0.0257610753550408	0.0874698663621621	16
XLOC_l2_000339	0.103136796123998	0.0257668921398159	0.0874803576934378	16
PARG	-0.403272173562076	0.0257701549895885	0.087482176938201	16
XLOC_003671	0.190003044259385	0.0257856555000839	0.0875214657898975	16
ZBTB39	-0.587532069265421	0.025787184995203	0.0875214657898975	16
XLOC_012240	-0.363203015230813	0.025795480852975	0.0875403602838717	16
XLOC_004398	-0.614263171424989	0.0258180153255183	0.0876075662833326	16
XAGE2B	1.65544364609569	0.0258219748883238	0.0876117349991991	16
LYPD6	-1.73019742841167	0.0258324612755371	0.0876380454440809	16
ProSAPiP1	-0.75599465964972	0.0258390611881013	0.0876511666399798	16
LOC100505951	0.469285454149436	0.0258439759851829	0.0876585694232044	16
H1F0	-0.652262196514395	0.0258534003162371	0.0876725726300954	16
SMPX	1.65862685759271	0.0258535703578773	0.0876725726300954	16
LOC728537	1.02708470670638	0.0258720526020148	0.0877259747883559	16
XLOC_006657	-0.496287624241243	0.0258916609573707	0.0877831836305697	16
XLOC_004533	0.103001674969624	0.0259070567461031	0.0878173966826601	16
ILF3	0.436236779928421	0.0259072270013932	0.0878173966826601	16
MRPS11	0.446581183017719	0.0259157440858456	0.0878369857658665	16
JAM3	0.483537074974212	0.025932430478709	0.0878842562599816	16
XLOC_012839	-0.544062771528057	0.0259533145227897	0.0879373154954167	16
LOC286068	-1.18326402770612	0.025953569298959	0.0879373154954167	16
TARSL2	-0.402864068338169	0.0259659599992178	0.0879653129310126	16
XLOC_000755	-1.74638017848764	0.0259673165042609	0.0879653129310126	16
ZNF646	-0.355296829213792	0.0259717160071907	0.087970926988774	16
XLOC_004828	-0.760322891382303	0.0259838907897376	0.0880002175133942	16
XLOC_012695	0.558979621936347	0.0259861144030437	0.0880002175133942	16
PTCH2	-0.906418141182949	0.0259887902894286	0.0880002175133942	16
MAPK14	-0.271862804083683	0.0259913360641961	0.0880002175133942	16
IFI27L2	-0.487242588424508	0.0259968609151453	0.0880096346726319	16
LOC284112	-0.970753112225562	0.0260025408220887	0.0880195747148469	16
XLOC_003333	-0.310180914922896	0.0260121176409907	0.0880427024607493	16
XLOC_012343	0.778012261657955	0.0260193009155042	0.0880577247989635	16
TMEM105	-0.876235793645888	0.0260317699768841	0.0880810632194414	16
LOC400685	0.406066578646754	0.0260378606786069	0.0880810632194414	16
RBBP7	0.338040973723846	0.0260388783957225	0.0880810632194414	16
KCNK7	1.02828201449199	0.0260391508533318	0.0880810632194414	16
SLC16A4	0.703709772800334	0.0260399252984159	0.0880810632194414	16
LOC387647	0.837828971127542	0.0260440886905633	0.0880858582175297	16
NAPEPLD	-0.400561709840329	0.0260562574235055	0.088117724873082	16
CA8	-2.12199020853741	0.0260636851826171	0.0881335533528361	16
NLGN4Y	-1.63985014568813	0.0260741438495349	0.0881596263378035	16
PTPRR	1.70190997324985	0.0260780176577897	0.0881611731696841	16
LOC392288	-0.373182824303399	0.0260811830400246	0.0881611731696841	16
ALDH18A1	-0.394364180906974	0.0260828458401955	0.0881611731696841	16
LOC286299	0.601271944024761	0.0260883266534844	0.0881704086645363	16
C6orf138	-1.30733521148268	0.0261014434136505	0.0882054466143377	16
TAF1B	-0.349421502704517	0.0261170512386099	0.0882488944317048	16
DNAJA1	0.737274618730574	0.026121052170361	0.0882531178120254	16
PLXNA1	0.274739191908134	0.0261247017352724	0.0882561532927061	16
FLJ43944	0.541905868054047	0.026147103687689	0.0883225319891612	16
SWAP70	-0.361864853752996	0.0261702802951877	0.0883915131469384	16
SNX3	0.172519811458852	0.0261940008752474	0.0884623168836652	16
ZFP90	0.398736952727143	0.0261982903074132	0.0884674897959806	16
LOC100131774	-0.733699331533739	0.0262054225257502	0.0884822602490335	16
C1S	1.50314473978764	0.0262192162779725	0.0885195178064993	16
CLDN1	-1.58022010325428	0.0262255158980883	0.0885314690109093	16
XLOC_001065	0.214188069087548	0.0262385112328183	0.0885660185552201	16
APBB2	-0.553932895534687	0.0262423320880086	0.0885695963580554	16
EIF2B3	-0.496825409726016	0.0262464749164347	0.0885742599746712	16
TP53I13	-0.446182634843115	0.026250183336011	0.088577027042793	16
ICAM3	0.597688582083807	0.0262531767017606	0.088577027042793	16
GNAT1	1.05865135169936	0.0262555782465685	0.088577027042793	16
CLEC16A	0.279744511137232	0.0262906586782924	0.0886794966539385	16
TBC1D25	0.273177462423456	0.0262914804450003	0.0886794966539385	16
XLOC_006459	0.102576139235268	0.0263222162566983	0.0887738327917243	16
UBE2NL	-0.548716371974627	0.0263281992282993	0.0887770673727325	16
ZCCHC10	-0.283315019255808	0.0263287100680853	0.0887770673727325	16
TAB3	0.566885185571179	0.0263444076714541	0.0888206619127955	16
CROCCP2	-0.546927378496275	0.0263514705013196	0.0888351380498458	16
LOC100506021	-0.968661610366737	0.026354438125786	0.0888358069848918	16
OR4S2	0.416819539886978	0.0263643902322227	0.0888489220899363	16
GRM4	-1.45268913093247	0.0263659760839945	0.0888489220899363	16
BBS1	0.59640160505176	0.0263667762054457	0.0888489220899363	16
ELOVL1	0.83040516260398	0.026371828185017	0.0888489220899363	16
XLOC_013794	-0.965383927026276	0.026372176937044	0.0888489220899363	16
VEPH1	2.12660998893222	0.02638945802628	0.0888978067292936	16
XLOC_007107	0.258143172641009	0.0263991106556467	0.0889209859127621	16
CDC42BPA	0.241152800284551	0.0264030896334063	0.0889250514897294	16
LOC729968	0.631785996692809	0.0264208627324393	0.0889755696469298	16
SKI	0.28237195343919	0.0264537208519347	0.089074051292822	16
MOS	-0.316648804972982	0.0264556596233793	0.089074051292822	16
XLOC_000822	-0.848872084843482	0.0264612223008598	0.089083430728469	16
LOC100507582	-0.691755108213405	0.0264799129205949	0.089136999631971	16
LRP11	-0.750602391382367	0.0264836601622451	0.0891402599942106	16
RPF1	-0.294803445047053	0.0264921577679591	0.0891595070495309	16
XLOC_l2_008343	0.38624710302768	0.0265066200370973	0.0891988220696614	16
XLOC_013594	0.140699098687269	0.0265254317756395	0.0892527639356531	16
LMO3	0.389836842570749	0.0265299284495547	0.0892541497458632	16
XLOC_012323	-0.410128218038211	0.0265314081040072	0.0892541497458632	16
TPST2	0.755051285563152	0.0265349562138614	0.0892567259453366	16
PRO1768	0.244693891234763	0.0265423933700983	0.0892631063019484	16
LOC100652761	0.695381792965406	0.0265424180490737	0.0892631063019484	16
EIF5	1.41845310117544	0.0265643864040991	0.0893276222058174	16
LOC100506045	0.366347698694806	0.0265828598153199	0.0893803734278863	16
XLOC_012502	0.106873943893848	0.0265960295796068	0.0894152828457122	16
KCTD15	0.993605643032188	0.0266168803705105	0.0894760056885652	16
LOC100506101	0.103411509522716	0.0266222572435746	0.0894847037273546	16
LRP1B	-1.90856072003476	0.0266401216153964	0.0895283348264201	16
C5orf63	-0.634838223017923	0.0266416629092303	0.0895283348264201	16
XLOC_014097	0.605363944488562	0.0266439180585445	0.0895283348264201	16
SLC25A25	-0.621564744598519	0.0266473215365688	0.0895283348264201	16
SEMA5B	2.26823609359215	0.0266491916850837	0.0895283348264201	16
NCLN	0.44660891031194	0.0266541530429747	0.0895356261380761	16
Q9DSJ7	0.754674440883629	0.0266643465066256	0.0895604895751806	16
CXCL12	-2.01296102890957	0.0267257040505971	0.0897571802704306	16
C12orf68	1.14353787717226	0.0267437042568068	0.0898082311900306	16
XLOC_012127	0.127858940566531	0.0267556389261324	0.0898339451940383	16
SGTB	-0.654251520397498	0.026756962167364	0.0898339451940383	16
XLOC_l2_000217	1.12146105928128	0.0267926498233232	0.0899443497626841	16
XLOC_010310	0.101975422087032	0.0267981335816152	0.0899533457463864	16
XLOC_010617	0.965307012445333	0.0268294888174441	0.0900491735994566	16
LOC339975	0.914110530263328	0.026835321803427	0.0900593287429584	16
LOC729324	-0.889950879226594	0.0268433588899296	0.0900768779486341	16
VPS29	-0.463352380330681	0.0268629103527651	0.0901330576421613	16
ABL1	0.617395855552635	0.0268917941148129	0.0902205349511814	16
XLOC_004073	0.647547043937554	0.026896081764038	0.0902254839475413	16
TST	-0.87348874116283	0.0269029118587013	0.0902389598940964	16
LACTB	-0.606993915679802	0.0269564475162177	0.0904090785489037	16
GTPBP5	-0.347362432426238	0.0269621214870073	0.0904186553735307	16
XLOC_l2_014832	0.14600309504866	0.0269877082281283	0.0904941512480938	16
PPP1R36	-1.00511455266297	0.0269902755343442	0.0904941512480938	16
XLOC_012166	-0.917432533532722	0.027005014361442	0.0905341060419123	16
XLOC_011767	0.513872685629088	0.0270205945451498	0.0905670803421033	16
DDX47	0.386169212616439	0.0270217643366904	0.0905670803421033	16
XLOC_009231	0.111321736957186	0.0270274088501821	0.0905670803421033	16
NPEPL1	0.327195375358616	0.027027701592377	0.0905670803421033	16
IFT43	-0.338110460299197	0.0270289659350155	0.0905670803421033	16
LOC100130507	1.09848409273364	0.0270807549858341	0.0907311352423561	16
CBX5	0.617649848747561	0.0270871580448689	0.0907431109105464	16
PTPRO	1.36740933974915	0.0270939073927797	0.090756244038882	16
ARHGAP42	0.982441756635721	0.0271160302999318	0.0908208657362511	16
GPM6B	-2.22077639786085	0.0271243970965475	0.0908365899399099	16
NFKB1	1.73029249187407	0.0271263881429033	0.0908365899399099	16
S100A10	1.90021831241077	0.0271366269557405	0.0908613915812708	16
SF3A1	-0.28943479924418	0.0271406974140412	0.0908655367399751	16
OR7E5P	-0.820592072704537	0.027175555663342	0.0909690911649493	16
LOC100288079	0.226016711646491	0.0271772995550148	0.0909690911649493	16
IGFLR1	0.999717036939994	0.0271850000136461	0.0909853730242846	16
LOC729291	0.81696642207185	0.0272041242969131	0.0910398818532206	16
XLOC_006138	0.753589766501833	0.0272074111825642	0.0910413842428975	16
ZNF638-IT1	0.719848619548134	0.0272141927678547	0.0910453228837754	16
LOC648771	0.230323362056835	0.0272142643744552	0.0910453228837754	16
TDRD7	0.353515820473513	0.0272375246663535	0.0911136382999603	16
CPNE6	0.771749327050864	0.027246617104043	0.0911345507973829	16
C17orf98	0.711427015089434	0.0272524161968363	0.0911376646208882	16
NSAP11	1.16384259814258	0.0272532299472625	0.0911376646208882	16
SSTR2	1.44886092672162	0.0272752755974102	0.0912018804633021	16
SLC22A12	0.801784706957643	0.0272996599174743	0.0912739020482102	16
APOL2	1.06264312648938	0.0273101547845372	0.0912994753530589	16
XLOC_003527	0.349848447360209	0.0273243617666677	0.0913374518573199	16
NAA60	-0.369201180617502	0.0273368967258863	0.0913698319406578	16
LPL	-2.28190613166274	0.0273455320827427	0.0913802078505439	16
DDX58	0.729665320311476	0.0273456981098884	0.0913802078505439	16
XLOC_003464	-1.35065187078563	0.0273593991985153	0.0914164697727707	16
FUT1	-1.48203090287726	0.0273771298029965	0.0914661866361308	16
LOC100505641	-0.360305578444745	0.0273849770488022	0.0914828765724849	16
XLOC_009075	-0.685957215645057	0.027400462725391	0.0915250774917266	16
LOC100506869	-0.776256903531107	0.0274097863515211	0.0915407137643354	16
CDK15	-1.22201441247066	0.0274134761216308	0.0915407137643354	16
PRR16	0.736246370764182	0.027413704399438	0.0915407137643354	16
XLOC_001340	-0.224302804153348	0.027423297002195	0.0915615585479671	16
XLOC_005377	0.724276441797217	0.0274256551149444	0.0915615585479671	16
GSC	1.16129095729503	0.0274324276940976	0.0915746389621905	16
ZMPSTE24	0.309550104415872	0.0274459819415314	0.0916103527920432	16
AP4M1	0.271787813724393	0.0274529405378787	0.0916240462396119	16
TRIM49L2	0.141024526221349	0.0275253541034769	0.0918561697326059	16
RBM4B	0.369677442492425	0.0275362798877236	0.0918830724774467	16
LOC143666	0.571201774111142	0.0275557853271571	0.0919385952465106	16
XLOC_010245	1.12543878727787	0.0275690259821601	0.0919732064795858	16
XLOC_005988	-0.667241615370584	0.0275730237268191	0.0919769783878919	16
RNF113A	-0.260562418040002	0.0276075363455228	0.0920772369545627	16
PODXL2	0.979595347806156	0.0276088198960704	0.0920772369545627	16
PACSIN2	0.402089180841263	0.0276181747535466	0.0920988613403093	16
ZNF320	0.369664697957084	0.0276323862824831	0.0921366751836667	16
SULT1C4	-0.819671803247138	0.0276471739405769	0.0921764019968518	16
SLC25A15	-0.803155228843457	0.027661916863879	0.0922159714219305	16
LINC00317	-0.425145183963681	0.0276690268947616	0.0922300896492054	16
IGFL2	2.19070890481849	0.0276755188576755	0.0922421449303095	16
TRERF1	-0.535745285528154	0.0276852672451259	0.0922650501998379	16
SLC25A40	-0.499715931952622	0.0277093980686135	0.0923358772245892	16
SFTPD	1.39284859488539	0.0277524592251713	0.0924697644311899	16
XLOC_l2_011954	-0.96332277877368	0.0277641419860984	0.0924948663101269	16
XLOC_004274	-1.00533863952924	0.0277657594316247	0.0924948663101269	16
C11orf53	-3.17442359367058	0.0277874086045706	0.0925573739003868	16
NPSA	0.922978647290976	0.027799399057745	0.0925800304576672	16
SCARNA12	0.669590181918262	0.027799982337865	0.0925800304576672	16
XLOC_007407	0.296679033607946	0.0278128734758545	0.092613346595953	16
XLOC_007796	0.545957483953813	0.0278163744084437	0.0926153908690062	16
XLOC_003776	-0.578263863483854	0.0278328745422945	0.0926604596407062	16
RBM47	1.60398187379544	0.0278364847025927	0.0926604596407062	16
ATF7IP	0.240195559631447	0.027841316505199	0.0926604596407062	16
ACP2	-0.359603887068721	0.0278414641669815	0.0926604596407062	16
PLEKHA4	1.2906331428163	0.0278447820356802	0.0926618887660397	16
MIR17HG	0.946665006821579	0.0278558254185807	0.0926890239008472	16
GSC2	0.648728348304707	0.0278676519603147	0.0927144083526461	16
XLOC_009437	1.47936121673463	0.0278692344060027	0.0927144083526461	16
FOXRED1	0.467397212333754	0.0278754015161533	0.0927238943961642	16
SNORA14B	0.695293277079853	0.0278807454560731	0.0927238943961642	16
RIMBP3	-1.12452604134889	0.0278807570244825	0.0927238943961642	16
LOC100131864	-0.860382541532115	0.0279170621442584	0.0928350112561219	16
LOC399715	-1.08417735130806	0.0279200705025247	0.0928353919694228	16
C7orf60	0.506582676925263	0.0279401729319155	0.0928926052083997	16
MRPL11	0.571640916968807	0.027958714902144	0.0929348443911625	16
CCDC85B	0.448163466574588	0.0279597658373153	0.0929348443911625	16
CRB3	-2.17753551021554	0.0279615685181889	0.0929348443911625	16
